intersection_key,road_key,time_key,ก่อนโควิด,โควิด,หลังโควิด
ประชาอุทิศ-เลียบด่วนกาญจนาภิเษก,เลียบด่วนกาญจนาภิเษก,16:00-19:00,100.0,69.26782273603082,54.96146435452793
ประชาเกษม,กรุงเกษม,07:00-09:00,100.0,72.69279393173198,77.78128950695321
ประชาเกษม,นครราชสีมา,07:00-09:00,100.0,104.58891013384321,102.00764818355641
ประชาเกษม,ประชาธิปไตย,07:00-09:00,100.0,94.3132530120482,75.71084337349397
ประดิพัทธ์,พระรามที่6,07:00-09:00,100.0,60.351201478743064,63.70147874306839
ประตูน้ำ,ราชดำริ,07:00-09:00,100.0,77.86277236903106,61.520630505331475
ประตูน้ำ,ราชดำริ,09:00-16:00,100.0,87.64036360858606,73.05782598731953
ประตูน้ำ,ราชดำริ,16:00-19:00,100.0,96.35306553911205,83.93234672304439
ประตูน้ำ,ราชปรารภ,07:00-09:00,100.0,100.96982758620689,64.4396551724138
ประตูน้ำ,ราชปรารภ,09:00-16:00,100.0,102.27920227920228,80.5318138651472
ประตูน้ำ,ราชปรารภ,16:00-19:00,100.0,82.21343873517787,92.88537549407114
ประตูน้ำ,เพชรบุรี,07:00-09:00,100.0,122.2359100708346,83.18447797967355
ประตูน้ำ,เพชรบุรี,09:00-16:00,100.0,114.05785083654456,126.93527145017316
ประตูน้ำ,เพชรบุรี,16:00-19:00,100.0,129.88562292460952,139.343254212274
ประเวศ,อ่อนนุช,09:00-16:00,100.0,125.051727381027,111.84400275879365
ประเสริฐมนูกิจ-ประดิษฐ์มนูธรรม,ประดิษฐ์มนูธรรม,07:00-09:00,100.0,111.62591468855969,101.61342138140282
ประเสริฐมนูกิจ-ประดิษฐ์มนูธรรม,ประเสริฐมนูกิจ,07:00-09:00,100.0,106.52155356380707,112.61203585147248
ประเสริฐมนูกิจ-ลาดปลาเค้า,ประเสริฐมนูกิจ,07:00-09:00,100.0,93.58256935349446,76.431718061674
ประเสริฐมนูกิจ-ลาดปลาเค้า,ลาดปลาเค้า,07:00-09:00,100.0,80.74917022285445,84.21052631578947
ประเสริฐมนูกิจ-สุคนธสวัสดิ์,สุคนธสวัสดิ์,07:00-09:00,100.0,141.6203335980937,72.95472597299444
