source_excel_row,survey_date_parsed,covid_period,intersection_key,road_key,time_key,period_hours,total,vph
10102,2022-10-12,หลังโควิด,สะพานขาว,หลานหลวง,09:00-16:00,7.0,18739.0,2677.0
10103,2022-10-12,หลังโควิด,สะพานขาว,หลานหลวง,16:00-19:00,3.0,7524.0,2508.0
10104,2022-10-17,หลังโควิด,เกษะโกมล,พระรามที่5,07:00-09:00,2.0,3304.0,1652.0
10105,2022-10-17,หลังโควิด,เกษะโกมล,พระรามที่5,09:00-16:00,7.0,7620.0,1088.5714285714287
10106,2022-10-17,หลังโควิด,เกษะโกมล,พระรามที่5,16:00-19:00,3.0,3182.0,1060.6666666666667
10107,2022-10-17,หลังโควิด,เกษะโกมล,อำนวยสงคราม,07:00-09:00,2.0,716.0,358.0
10108,2022-10-17,หลังโควิด,เกษะโกมล,อำนวยสงคราม,09:00-16:00,7.0,2256.0,322.2857142857143
10109,2022-10-17,หลังโควิด,เกษะโกมล,อำนวยสงคราม,16:00-19:00,3.0,1002.0,334.0
10110,2022-10-17,หลังโควิด,เกษะโกมล,เศรษฐศิริ,07:00-09:00,2.0,522.0,261.0
10111,2022-10-17,หลังโควิด,เกษะโกมล,เศรษฐศิริ,09:00-16:00,7.0,2009.0,287.0
10112,2022-10-17,หลังโควิด,เกษะโกมล,เศรษฐศิริ,16:00-19:00,3.0,914.0,304.6666666666667
10113,2022-10-18,หลังโควิด,บางรัก,เจริญกรุง,07:00-09:00,2.0,2061.0,1030.5
10114,2022-10-18,หลังโควิด,บางรัก,เจริญกรุง,09:00-16:00,7.0,8530.0,1218.5714285714287
10115,2022-10-18,หลังโควิด,บางรัก,เจริญกรุง,16:00-19:00,3.0,3991.0,1330.3333333333333
10119,2022-10-18,หลังโควิด,บางรัก,สีลม,07:00-09:00,2.0,1186.0,593.0
10120,2022-10-18,หลังโควิด,บางรัก,สีลม,09:00-16:00,7.0,4962.0,708.8571428571429
10121,2022-10-18,หลังโควิด,บางรัก,สีลม,16:00-19:00,3.0,1722.0,574.0
10131,2022-10-20,หลังโควิด,ไฟฉาย,จรัญสนิทวงศ์,07:00-09:00,2.0,6241.0,3120.5
10132,2022-10-20,หลังโควิด,ไฟฉาย,จรัญสนิทวงศ์,09:00-16:00,7.0,21641.0,3091.5714285714284
10133,2022-10-20,หลังโควิด,ไฟฉาย,จรัญสนิทวงศ์,16:00-19:00,3.0,9998.0,3332.6666666666665
10137,2022-10-20,หลังโควิด,ไฟฉาย,พรานนก,07:00-09:00,2.0,1711.0,855.5
10138,2022-10-20,หลังโควิด,ไฟฉาย,พรานนก,09:00-16:00,7.0,7013.0,1001.8571428571429
10139,2022-10-20,หลังโควิด,ไฟฉาย,พรานนก,16:00-19:00,3.0,3949.0,1316.3333333333333
10218,2022-11-04,หลังโควิด,จุฬา12,พญาไท,07:00-09:00,2.0,4139.0,2069.5
10219,2022-11-04,หลังโควิด,จุฬา12,พญาไท,09:00-16:00,7.0,18502.0,2643.1428571428573
10220,2022-11-04,หลังโควิด,จุฬา12,พญาไท,16:00-19:00,3.0,6730.0,2243.3333333333335
10285,2022-11-21,หลังโควิด,เพชรพระราม,บรรทัดทอง,09:00-16:00,7.0,3454.0,493.42857142857144
10288,2022-11-21,หลังโควิด,เพชรพระราม,เพชรบุรี,09:00-16:00,7.0,30682.0,4383.142857142857
10302,2022-11-24,หลังโควิด,ดาวคะนอง,สมเด็จพระเจ้าตากสิน,07:00-09:00,2.0,9951.0,4975.5
10303,2022-11-24,หลังโควิด,ดาวคะนอง,สมเด็จพระเจ้าตากสิน,09:00-16:00,7.0,31682.0,4526.0
10304,2022-11-24,หลังโควิด,ดาวคะนอง,สมเด็จพระเจ้าตากสิน,16:00-19:00,3.0,15317.0,5105.666666666667
10305,2022-11-24,หลังโควิด,ดาวคะนอง,จอมทอง,07:00-09:00,2.0,1442.0,721.0
10306,2022-11-24,หลังโควิด,ดาวคะนอง,จอมทอง,09:00-16:00,7.0,5145.0,735.0
10307,2022-11-24,หลังโควิด,ดาวคะนอง,จอมทอง,16:00-19:00,3.0,2214.0,738.0
10308,2022-11-25,หลังโควิด,สามยอด,มหาไชย,07:00-09:00,2.0,5832.0,2916.0
10309,2022-11-25,หลังโควิด,สามยอด,มหาไชย,09:00-16:00,7.0,15904.0,2272.0
10310,2022-11-25,หลังโควิด,สามยอด,มหาไชย,16:00-19:00,3.0,6530.0,2176.6666666666665
10311,2022-11-25,หลังโควิด,สามยอด,เจริญกรุง,07:00-09:00,2.0,3144.0,1572.0
10312,2022-11-25,หลังโควิด,สามยอด,เจริญกรุง,09:00-16:00,7.0,8297.0,1185.2857142857142
10313,2022-11-25,หลังโควิด,สามยอด,เจริญกรุง,16:00-19:00,3.0,2681.0,893.6666666666666
10335,2022-11-30,หลังโควิด,บางยี่เรือ,เทอดไท,07:00-09:00,2.0,1746.0,873.0
10336,2022-11-30,หลังโควิด,บางยี่เรือ,เทอดไท,09:00-16:00,7.0,3045.0,435.0
10337,2022-11-30,หลังโควิด,บางยี่เรือ,เทอดไท,16:00-19:00,3.0,966.0,322.0
10338,2022-11-30,หลังโควิด,บางยี่เรือ,เพชรเกษม,07:00-09:00,2.0,2906.0,1453.0
10339,2022-11-30,หลังโควิด,บางยี่เรือ,เพชรเกษม,09:00-16:00,7.0,9977.0,1425.2857142857142
10340,2022-11-30,หลังโควิด,บางยี่เรือ,เพชรเกษม,16:00-19:00,3.0,3428.0,1142.6666666666667
10341,2022-11-30,หลังโควิด,บางยี่เรือ,อินทรพิทักษ์,07:00-09:00,2.0,2492.0,1246.0
10342,2022-11-30,หลังโควิด,บางยี่เรือ,อินทรพิทักษ์,09:00-16:00,7.0,9745.0,1392.142857142857
10343,2022-11-30,หลังโควิด,บางยี่เรือ,อินทรพิทักษ์,16:00-19:00,3.0,4612.0,1537.3333333333333
10344,2022-12-01,หลังโควิด,พระรามที่3-ยานนาวา,พระรามที่3,07:00-09:00,2.0,9015.0,4507.5
10345,2022-12-01,หลังโควิด,พระรามที่3-ยานนาวา,พระรามที่3,09:00-16:00,7.0,28221.0,4031.5714285714284
10346,2022-12-01,หลังโควิด,พระรามที่3-ยานนาวา,พระรามที่3,16:00-19:00,3.0,12411.0,4137.0
10347,2022-12-01,หลังโควิด,พระรามที่3-ยานนาวา,ยานนาวา,07:00-09:00,2.0,829.0,414.5
10348,2022-12-01,หลังโควิด,พระรามที่3-ยานนาวา,ยานนาวา,09:00-16:00,7.0,2717.0,388.14285714285717
10349,2022-12-01,หลังโควิด,พระรามที่3-ยานนาวา,ยานนาวา,16:00-19:00,3.0,1537.0,512.3333333333334
10350,2022-12-02,หลังโควิด,เฉลิมเผ่า,อังรีดูนังต์,07:00-09:00,2.0,1582.0,791.0
10351,2022-12-02,หลังโควิด,เฉลิมเผ่า,อังรีดูนังต์,09:00-16:00,7.0,7854.0,1122.0
10352,2022-12-02,หลังโควิด,เฉลิมเผ่า,อังรีดูนังต์,16:00-19:00,3.0,1522.0,507.3333333333333
10368,2022-12-07,หลังโควิด,สี่กั๊กเสาชิงช้า,เฟื่องนคร,07:00-09:00,2.0,1124.0,562.0
10369,2022-12-07,หลังโควิด,สี่กั๊กเสาชิงช้า,เฟื่องนคร,09:00-16:00,7.0,3666.0,523.7142857142857
10370,2022-12-07,หลังโควิด,สี่กั๊กเสาชิงช้า,เฟื่องนคร,16:00-19:00,3.0,1098.0,366.0
10371,2022-12-07,หลังโควิด,สี่กั๊กเสาชิงช้า,ตะนาว,07:00-09:00,2.0,596.0,298.0
10372,2022-12-07,หลังโควิด,สี่กั๊กเสาชิงช้า,ตะนาว,09:00-16:00,7.0,1957.0,279.57142857142856
10373,2022-12-07,หลังโควิด,สี่กั๊กเสาชิงช้า,ตะนาว,16:00-19:00,3.0,380.0,126.66666666666667
10374,2022-12-07,หลังโควิด,สี่กั๊กเสาชิงช้า,บำรุงเมือง,07:00-09:00,2.0,1417.0,708.5
10375,2022-12-07,หลังโควิด,สี่กั๊กเสาชิงช้า,บำรุงเมือง,09:00-16:00,7.0,3990.0,570.0
10434,2022-12-16,หลังโควิด,เฉลิมกรุง,ตรีเพชร,07:00-09:00,2.0,3521.0,1760.5
10435,2022-12-16,หลังโควิด,เฉลิมกรุง,ตรีเพชร,09:00-16:00,7.0,10641.0,1520.142857142857
10436,2023-12-16,หลังโควิด,เฉลิมกรุง,ตรีเพชร,16:00-19:00,3.0,4104.0,1368.0
10440,2023-12-16,หลังโควิด,เฉลิมกรุง,เจริญกรุง,07:00-09:00,2.0,2191.0,1095.5
10441,2023-12-16,หลังโควิด,เฉลิมกรุง,เจริญกรุง,09:00-16:00,7.0,6391.0,913.0
10442,2023-12-16,หลังโควิด,เฉลิมกรุง,เจริญกรุง,16:00-19:00,3.0,2856.0,952.0
10467,2023-12-22,หลังโควิด,สะพานแดง,พระรามที่5,07:00-09:00,2.0,1121.0,560.5
10468,2023-12-22,หลังโควิด,สะพานแดง,พระรามที่5,09:00-16:00,7.0,4733.0,676.1428571428571
10469,2023-12-22,หลังโควิด,สะพานแดง,พระรามที่5,16:00-19:00,3.0,3473.0,1157.6666666666667
10470,2023-12-22,หลังโควิด,สะพานแดง,เตชะวณิช,07:00-09:00,2.0,2356.0,1178.0
10471,2023-12-22,หลังโควิด,สะพานแดง,เตชะวณิช,09:00-16:00,7.0,4865.0,695.0
10472,2023-12-22,หลังโควิด,สะพานแดง,เตชะวณิช,16:00-19:00,3.0,1812.0,604.0
10473,2023-12-22,หลังโควิด,สะพานแดง,ทหาร,07:00-09:00,2.0,1485.0,742.5
10474,2023-12-22,หลังโควิด,สะพานแดง,ทหาร,09:00-16:00,7.0,4291.0,613.0
10475,2023-12-22,หลังโควิด,สะพานแดง,ทหาร,16:00-19:00,3.0,1984.0,661.3333333333334
10476,2023-12-22,หลังโควิด,สะพานแดง,ประดิพัทธ์,07:00-09:00,2.0,1358.0,679.0
10477,2023-12-22,หลังโควิด,สะพานแดง,ประดิพัทธ์,09:00-16:00,7.0,4525.0,646.4285714285714
10478,2023-12-22,หลังโควิด,สะพานแดง,ประดิพัทธ์,16:00-19:00,3.0,1969.0,656.3333333333334
10506,2023-12-28,หลังโควิด,นราธิวาส-สุรวงศ์,สุรวงศ์,07:00-09:00,2.0,3430.0,1715.0
10507,2023-12-28,หลังโควิด,นราธิวาส-สุรวงศ์,สุรวงศ์,09:00-16:00,7.0,15031.0,2147.285714285714
10508,2023-12-28,หลังโควิด,นราธิวาส-สุรวงศ์,สุรวงศ์,16:00-19:00,3.0,6319.0,2106.3333333333335
10509,2023-12-29,หลังโควิด,สุโขทัย,พระรามที่5,07:00-09:00,2.0,3103.0,1551.5
10510,2023-12-29,หลังโควิด,สุโขทัย,พระรามที่5,09:00-16:00,7.0,9121.0,1303.0
10511,2023-12-29,หลังโควิด,สุโขทัย,พระรามที่5,16:00-19:00,3.0,3995.0,1331.6666666666667
10512,2023-12-29,หลังโควิด,สุโขทัย,สุโขทัย,07:00-09:00,2.0,2531.0,1265.5
10513,2023-12-29,หลังโควิด,สุโขทัย,สุโขทัย,09:00-16:00,7.0,8539.0,1219.857142857143
10514,2023-12-29,หลังโควิด,สุโขทัย,สุโขทัย,16:00-19:00,3.0,3723.0,1241.0
10515,2023-01-03,หลังโควิด,พรานนก,อิสรภาพ,07:00-09:00,2.0,2175.0,1087.5
10518,2023-01-03,หลังโควิด,พรานนก,พรานนก,07:00-09:00,2.0,4255.0,2127.5
10548,2023-01-11,หลังโควิด,หัวลำโพง,มหาพฤฒาราม,07:00-09:00,2.0,2102.0,1051.0
10551,2023-01-11,หลังโควิด,หัวลำโพง,พระรามที่4,07:00-09:00,2.0,9271.0,4635.5
10566,2023-01-16,หลังโควิด,ราชวงศ์,ราชวงศ์,07:00-09:00,2.0,719.0,359.5
10569,2023-01-16,หลังโควิด,ราชวงศ์,เยาวราช,07:00-09:00,2.0,1735.0,867.5
10575,2023-01-17,หลังโควิด,เอสเอบี,เจริญกรุง,07:00-09:00,2.0,5115.0,2557.5
10578,2023-01-17,หลังโควิด,สามยอด,มหาไชย,07:00-09:00,2.0,5389.0,2694.5
10581,2023-01-17,หลังโควิด,สามยอด,เจริญกรุง,07:00-09:00,2.0,2931.0,1465.5
10590,2023-01-19,หลังโควิด,ท่าดินแดง,ท่าดินแดง,07:00-09:00,2.0,1411.0,705.5
10593,2023-01-19,หลังโควิด,ท่าดินแดง,สมเด็จเจ้าพระยา,07:00-09:00,2.0,2845.0,1422.5
10596,2023-01-20,หลังโควิด,คลองสาน,เจริญนคร,07:00-09:00,2.0,2117.0,1058.5
10599,2023-01-20,หลังโควิด,คลองสาน,สมเด็จเจ้าพระยา,07:00-09:00,2.0,1330.0,665.0
10602,2023-01-20,หลังโควิด,คลองสาน,ลาดหญ้า,07:00-09:00,2.0,1619.0,809.5
10653,2023-01-30,หลังโควิด,สามเหลี่ยมดินแดง,ราชปรารภ,07:00-09:00,2.0,4360.0,2180.0
10659,2023-01-30,หลังโควิด,สามเหลี่ยมดินแดง,ราชวิถี,07:00-09:00,2.0,2467.0,1233.5
10662,2023-01-30,หลังโควิด,สามเหลี่ยมดินแดง,ดินแดง,07:00-09:00,2.0,6405.0,3202.5
10668,2023-01-31,หลังโควิด,วงเวียนหลักสี่,พหลโยธิน,07:00-09:00,2.0,12173.0,6086.5
10671,2023-01-31,หลังโควิด,วงเวียนหลักสี่,แจ้งวัฒนะ,07:00-09:00,2.0,12328.0,6164.0
10674,2023-01-31,หลังโควิด,วงเวียนหลักสี่,รามอินทรา,07:00-09:00,2.0,5920.0,2960.0
10677,2023-02-01,หลังโควิด,ราชเทวี,พญาไท,07:00-09:00,2.0,9302.0,4651.0
10680,2023-02-01,หลังโควิด,ราชเทวี,เพชรบุรี,07:00-09:00,2.0,8450.0,4225.0
10683,2023-02-02,หลังโควิด,บางพลัด,จรัญสนิทวงศ์,07:00-09:00,2.0,9188.0,4594.0
10686,2023-02-02,หลังโควิด,บางพลัด,สิรินธร,07:00-09:00,2.0,4397.0,2198.5
10689,2023-02-02,หลังโควิด,บางพลัด,ราชวิถี,07:00-09:00,2.0,1259.0,629.5
10692,2023-02-06,หลังโควิด,ประชานิเวศน์,ประชาชื่น,07:00-09:00,2.0,3529.0,1764.5
10695,2023-02-06,หลังโควิด,ประชานิเวศน์,เทศบาลสงเคราะห์,07:00-09:00,2.0,1502.0,751.0
10716,2023-02-08,หลังโควิด,พระราม9,รัชดาภิเษก,07:00-09:00,2.0,7720.0,3860.0
10719,2023-02-08,หลังโควิด,พระราม9,อโศกดินแดง,07:00-09:00,2.0,5752.0,2876.0
10722,2023-02-08,หลังโควิด,พระราม9,พระราม9,07:00-09:00,2.0,4585.0,2292.5
10725,2023-02-09,หลังโควิด,พระรามที่2,สุขสวัสดิ์,07:00-09:00,2.0,11053.0,5526.5
10728,2023-02-09,หลังโควิด,พระรามที่2,พระรามที่2,07:00-09:00,2.0,6950.0,3475.0
10731,2023-02-10,หลังโควิด,ประเสริฐมนูกิจ-ประดิษฐ์มนูธรรม,ประดิษฐ์มนูธรรม,07:00-09:00,2.0,14270.0,7135.0
10734,2023-02-10,หลังโควิด,ประเสริฐมนูกิจ-ประดิษฐ์มนูธรรม,ประเสริฐมนูกิจ,07:00-09:00,2.0,13468.0,6734.0
10737,2023-02-13,หลังโควิด,ซังฮี้,สามเสน,07:00-09:00,2.0,2159.0,1079.5
10740,2023-02-13,หลังโควิด,ซังฮี้,ราชวิถี,07:00-09:00,2.0,2449.0,1224.5
10755,2023-02-17,หลังโควิด,ศรีย่าน,สามเสน,07:00-09:00,2.0,1391.0,695.5
10758,2023-02-17,หลังโควิด,ศรีย่าน,นครไชยศรี,07:00-09:00,2.0,320.0,160.0
10761,2023-02-20,หลังโควิด,บางกระบือ,สามเสน,07:00-09:00,2.0,2000.0,1000.0
10764,2023-02-20,หลังโควิด,บางกระบือ,เขียวไข่กา,07:00-09:00,2.0,508.0,254.0
10767,2023-02-20,หลังโควิด,บางกระบือ,อำนวยสงคราม,07:00-09:00,2.0,938.0,469.0
10770,2023-02-21,หลังโควิด,เกียกกาย,สามเสน,07:00-09:00,2.0,1110.0,555.0
10773,2023-02-21,หลังโควิด,เกียกกาย,ทหาร,07:00-09:00,2.0,1415.0,707.5
10776,2023-02-21,หลังโควิด,เกียกกาย,ประชาราษฎร์สาย1,07:00-09:00,2.0,3937.0,1968.5
10779,2023-02-22,หลังโควิด,เทเวศร์,สามเสน,07:00-09:00,2.0,2044.0,1022.0
10782,2023-02-22,หลังโควิด,เทเวศร์,กรุงเกษม,07:00-09:00,2.0,645.0,322.5
10791,2023-02-24,หลังโควิด,บางลำพู,สามเสน,07:00-09:00,2.0,1779.0,889.5
10803,2023-02-27,หลังโควิด,วัดสน,สุขสวัสดิ์,07:00-09:00,2.0,9978.0,4989.0
10818,2023-03-01,หลังโควิด,การเรือน,ราชวิถี,07:00-09:00,2.0,1998.0,999.0
10821,2023-03-02,หลังโควิด,เจริญราษฎร์,เจริญราษฎร์,07:00-09:00,2.0,2571.0,1285.5
10824,2023-03-02,หลังโควิด,เจริญราษฎร์,พระรามที่3,07:00-09:00,2.0,13688.0,6844.0
10827,2023-03-03,หลังโควิด,กำแพงเพชร,พหลโยธิน,07:00-09:00,2.0,9292.0,4646.0
10836,2023-03-07,หลังโควิด,ประชาสงเคราะห์,ประชาสงเคราะห์,07:00-09:00,2.0,2370.0,1185.0
10839,2023-03-07,หลังโควิด,ประชาสงเคราะห์,ดินแดง,07:00-09:00,2.0,4784.0,2392.0
10929,2023-03-23,หลังโควิด,นิด้า,ศรีบูรพา,07:00-09:00,2.0,3407.0,1703.5
10932,2023-03-23,หลังโควิด,นิด้า,เสรีไทย,07:00-09:00,2.0,4110.0,2055.0
10935,2023-03-24,หลังโควิด,ถนนตก,เจริญกรุง,07:00-09:00,2.0,2350.0,1175.0
10938,2023-03-24,หลังโควิด,ถนนตก,พระรามที่3,07:00-09:00,2.0,6820.0,3410.0
10947,2023-03-28,หลังโควิด,ห้วยขวาง,รัชดาภิเษก,07:00-09:00,2.0,12865.0,6432.5
10950,2023-03-28,หลังโควิด,ห้วยขวาง,ประชาสงเคราะห์,07:00-09:00,2.0,964.0,482.0
10953,2023-03-28,หลังโควิด,ห้วยขวาง,ประชาราษฎร์บำเพ็ญ,07:00-09:00,2.0,2132.0,1066.0
10986,2023-04-04,หลังโควิด,พงษ์เพชร,ประชาชื่น,07:00-09:00,2.0,4516.0,2258.0
10989,2023-04-04,หลังโควิด,พงษ์เพชร,งามวงศ์วาน,07:00-09:00,2.0,20295.0,10147.5
11025,2023-04-12,หลังโควิด,เทวกรรม,นครสวรรค์,07:00-09:00,2.0,4061.0,2030.5
11028,2023-04-12,หลังโควิด,เทวกรรม,กรุงเกษม,07:00-09:00,2.0,2036.0,1018.0
11031,2023-04-18,หลังโควิด,พัฒนาการ,ศรีนครินทร์,07:00-09:00,2.0,10079.0,5039.5
11034,2023-04-18,หลังโควิด,พัฒนาการ,พัฒนาการ,07:00-09:00,2.0,7415.0,3707.5
11037,2023-04-19,หลังโควิด,สีลม-นราธิวาส,นราธิวาสราชนครินทร์,07:00-09:00,2.0,4032.0,2016.0
11040,2023-04-19,หลังโควิด,สีลม-นราธิวาส,สีลม,07:00-09:00,2.0,3985.0,1992.5
11046,2023-04-20,หลังโควิด,ศิริราช,พรานนก,07:00-09:00,2.0,1910.0,955.0
11052,2023-04-21,หลังโควิด,สะพานเหลือง,บรรทัดทอง,07:00-09:00,2.0,962.0,481.0
11055,2023-04-21,หลังโควิด,สะพานเหลือง,พระรามที่4,07:00-09:00,2.0,8836.0,4418.0
11058,2023-04-24,หลังโควิด,บางโพ,ประชาราษฎร์สาย1,07:00-09:00,2.0,5578.0,2789.0
11061,2023-04-24,หลังโควิด,บางโพ,ประชาราษฎร์สาย2,07:00-09:00,2.0,1350.0,675.0
11067,2023-04-25,หลังโควิด,มิตรสัมพันธ์,เพชรบุรี,07:00-09:00,2.0,8549.0,4274.5
11070,2023-04-26,หลังโควิด,จันทน์-เจริญราษฎร์,เจริญราษฎร์,07:00-09:00,2.0,6562.0,3281.0
11073,2023-04-26,หลังโควิด,จันทน์-เจริญราษฎร์,จันทน์,07:00-09:00,2.0,2792.0,1396.0
11103,2023-05-03,หลังโควิด,ปทุมวัน,พญาไท,07:00-09:00,2.0,5829.0,2914.5
11106,2023-05-03,หลังโควิด,ปทุมวัน,พระรามที่1,07:00-09:00,2.0,4044.0,2022.0
11109,2023-05-08,หลังโควิด,วุฒากาศ,วุฒากาศ,07:00-09:00,2.0,1570.0,785.0
11112,2023-05-08,หลังโควิด,วุฒากาศ,ซอยมะลิ,07:00-09:00,2.0,22.0,11.0
11115,2023-05-08,หลังโควิด,วุฒากาศ,เทอดไท,07:00-09:00,2.0,1310.0,655.0
11118,2023-05-09,หลังโควิด,พุทธมณฑลสาย3,พุทธมณฑลสาย3,07:00-09:00,2.0,1695.0,847.5
11121,2023-05-09,หลังโควิด,พุทธมณฑลสาย3,เพชรเกษม,07:00-09:00,2.0,9125.0,4562.5
11133,2023-05-11,หลังโควิด,ตากสิน,สมเด็จพระเจ้าตากสิน,07:00-09:00,2.0,5109.0,2554.5
11136,2023-05-11,หลังโควิด,ตากสิน,ราชพฤกษ์,07:00-09:00,2.0,8797.0,4398.5
11139,2023-05-11,หลังโควิด,ตากสิน,กรุงธนบุรี,07:00-09:00,2.0,5621.0,2810.5
11154,2023-05-16,หลังโควิด,ลาซาล,สุขุมวิท,07:00-09:00,2.0,7904.0,3952.0
11166,2023-05-19,หลังโควิด,ประชาเกษม,ประชาธิปไตย,07:00-09:00,2.0,3291.0,1645.5
11169,2023-05-19,หลังโควิด,ประชาเกษม,นครราชสีมา,07:00-09:00,2.0,540.0,270.0
11172,2023-05-19,หลังโควิด,ประชาเกษม,กรุงเกษม,07:00-09:00,2.0,1270.0,635.0
11175,2023-05-22,หลังโควิด,สะพานควาย,พหลโยธิน,07:00-09:00,2.0,5576.0,2788.0
11178,2023-05-22,หลังโควิด,สะพานควาย,ประดิพัทธ์,07:00-09:00,2.0,1497.0,748.5
11181,2023-05-22,หลังโควิด,สะพานควาย,สุทธิสาร,07:00-09:00,2.0,1277.0,638.5
11184,2023-05-23,หลังโควิด,ราชวัตร,พระรามที่5,07:00-09:00,2.0,2912.0,1456.0
11187,2023-05-23,หลังโควิด,ราชวัตร,นครไชยศรี,07:00-09:00,2.0,1345.0,672.5
11190,2023-05-24,หลังโควิด,สุวินทวงศ์-ราษฎร์อุทิศ,ราษฎร์อุทิศ,07:00-09:00,2.0,3010.0,1505.0
11193,2023-05-24,หลังโควิด,สุวินทวงศ์-ราษฎร์อุทิศ,สุวินทวงศ์,07:00-09:00,2.0,6471.0,3235.5
11199,2023-05-25,หลังโควิด,บรมราชชนนี,จรัญสนิทวงศ์,07:00-09:00,2.0,10441.0,5220.5
11202,2023-05-25,หลังโควิด,บรมราชชนนี,บรมราชชนนี,07:00-09:00,2.0,6147.0,3073.5
11214,2023-05-29,หลังโควิด,ราชประสงค์,เพลินจิต,07:00-09:00,2.0,3945.0,1972.5
11238,2023-05-31,หลังโควิด,ประตูน้ำ,ราชดำริ,07:00-09:00,2.0,3450.0,1725.0
11241,2023-05-31,หลังโควิด,ประตูน้ำ,ราชปรารภ,07:00-09:00,2.0,1576.0,788.0
11244,2023-05-31,หลังโควิด,ประตูน้ำ,เพชรบุรี,07:00-09:00,2.0,6852.0,3426.0
11253,2023-06-06,หลังโควิด,ทองหล่อ,สุขุมวิท,07:00-09:00,2.0,4955.0,2477.5
11262,2023-06-06,หลังโควิด,เพชรบุรี-ทองหล่อ,เพชรบุรี,07:00-09:00,2.0,7611.0,3805.5
11265,2023-06-07,หลังโควิด,ลาดปลาเค้า,ลาดปลาเค้า,07:00-09:00,2.0,1377.0,688.5
11268,2023-06-07,หลังโควิด,ลาดปลาเค้า,รามอินทรา,07:00-09:00,2.0,10403.0,5201.5
11289,2023-06-12,หลังโควิด,ด่วนนางลิ้นจี่,นางลิ้นจี่,07:00-09:00,2.0,4126.0,2063.0
11292,2023-06-12,หลังโควิด,ด่วนนางลิ้นจี่,รัชดาภิเษก,07:00-09:00,2.0,3732.0,1866.0
11331,2023-06-16,หลังโควิด,เจริญนครใต้,เจริญนคร,07:00-09:00,2.0,5399.0,2699.5
11334,2023-06-16,หลังโควิด,เจริญนครใต้,กรุงธนบุรี,07:00-09:00,2.0,1224.0,612.0
11394,2023-06-26,หลังโควิด,ศรีอยุธยา,พระรามที่6,07:00-09:00,2.0,8771.0,4385.5
11397,2023-06-26,หลังโควิด,ศรีอยุธยา,ศรีอยุธยา,07:00-09:00,2.0,7125.0,3562.5
11406,2023-06-28,หลังโควิด,ราชดำริ,ราชดำริ,07:00-09:00,2.0,4143.0,2071.5
11409,2023-06-28,หลังโควิด,ราชดำริ,สารสิน,07:00-09:00,2.0,2781.0,1390.5
11412,2023-06-29,หลังโควิด,บุคคโล,เจริญนคร,07:00-09:00,2.0,6041.0,3020.5
11415,2023-06-29,หลังโควิด,บุคคโล,มไหสวรรย์,07:00-09:00,2.0,4322.0,2161.0
11427,2023-07-03,หลังโควิด,วังหิน,สุขาภิบาล1,07:00-09:00,2.0,1676.0,838.0
11433,2023-07-03,หลังโควิด,วังหิน,เสนานิคม,07:00-09:00,2.0,2130.0,1065.0
11436,2023-07-04,หลังโควิด,วิทยุ-เพชร,วิทยุ-ทางขึ้นลงทางด่วน,07:00-09:00,2.0,5503.0,2751.5
11442,2023-07-04,หลังโควิด,วิทยุ-เพชร,เพชรบุรี,07:00-09:00,2.0,5622.0,2811.0
11445,2023-07-05,หลังโควิด,วิสุทธิกษัตริย์,ประชาธิปไตย,07:00-09:00,2.0,1894.0,947.0
11448,2023-07-05,หลังโควิด,วิสุทธิกษัตริย์,วิสุทธิกษัตริย์,07:00-09:00,2.0,7010.0,3505.0
11457,2023-07-10,หลังโควิด,พญาไท,พญาไท,07:00-09:00,2.0,6348.0,3174.0
11460,2023-07-10,หลังโควิด,พญาไท,ศรีอยุธยา,07:00-09:00,2.0,8954.0,4477.0
11463,2023-07-11,หลังโควิด,ทุ่งสาธิต,สุขุมวิท,07:00-09:00,2.0,8036.0,4018.0
11469,2023-07-12,หลังโควิด,เจ้าคุณทหาร-ฉลองกรุง,ฉลองกรุง,07:00-09:00,2.0,7609.0,3804.5
11472,2023-07-12,หลังโควิด,เจ้าคุณทหาร-ฉลองกรุง,เจ้าคุณทหาร,07:00-09:00,2.0,4047.0,2023.5
11478,2023-07-13,หลังโควิด,ท่าพระ,รัชดาภิเษก,07:00-09:00,2.0,4069.0,2034.5
11481,2023-07-13,หลังโควิด,ท่าพระ,จรัญสนิทวงศ์,07:00-09:00,2.0,3078.0,1539.0
11484,2023-07-13,หลังโควิด,ท่าพระ,เพชรเกษม,07:00-09:00,2.0,6466.0,3233.0
11487,2023-07-17,หลังโควิด,วังแดง,ราชสีมา,07:00-09:00,2.0,2193.0,1096.5
11490,2023-07-17,หลังโควิด,วังแดง,พิษณุโลก,07:00-09:00,2.0,1586.0,793.0
11532,2023-07-21,หลังโควิด,เตาปูน,ประชาราษฎร์,07:00-09:00,2.0,2121.0,1060.5
11535,2023-07-21,หลังโควิด,เตาปูน,ประชาราษฎร์สาย2,07:00-09:00,2.0,3470.0,1735.0
11550,2023-07-25,หลังโควิด,หลักสี่,กำแพงเพชร6,07:00-09:00,2.0,2123.0,1061.5
11553,2023-07-25,หลังโควิด,หลักสี่,แจ้งวัฒนะ,07:00-09:00,2.0,4834.0,2417.0
11580,2023-08-04,หลังโควิด,เศรษฐศิริ,เศรษฐศิริ,07:00-09:00,2.0,1936.0,968.0
